INDICATIVO;VARIABLE;FECHA;HORA;VALOR;VALIDACION
5515;TM1;28/02/1995;24:00;11,00;R
5515;TM1;31/03/1995;24:00;12,40;R
5515;TM1;30/04/1995;24:00;14,70;R
5515;TM1;31/05/1995;24:00;20,90;R
5515;TM1;30/06/1995;24:00;22,30;R
5515;TM1;31/07/1995;24:00;27,10;R
5515;TM1;30/09/1995;24:00;19,90;R
5515;TM1;31/10/1995;24:00;18,80;R
5515;TM1;30/11/1995;24:00;13,10;R
5515;TM1;31/12/1995;24:00;10,00;R
5515;TM1;31/01/1996;24:00;8,90;R
5515;TM1;29/02/1996;24:00;6,90;R
5515;TM1;31/03/1996;24:00;10,80;R
5515;TM1;30/04/1996;24:00;14,40;R
5515;TM1;31/05/1996;24:00;16,20;R
5515;TM1;30/06/1996;24:00;23,00;R
5515;TM1;31/07/1996;24:00;25,50;R
5515;TM1;30/09/1996;24:00;18,90;R
5515;TM1;31/10/1996;24:00;15,90;R
5515;TM1;30/11/1996;24:00;11,10;R
5515;TM1;31/12/1996;24:00;8,80;R
5515;TM1;31/01/1997;24:00;7,70;R
5515;TM1;28/02/1997;24:00;11,40;R
5515;TM1;31/03/1997;24:00;14,40;R
5515;TM1;30/04/1997;24:00;15,80;R
5515;TM1;31/05/1997;24:00;17,20;R
5515;TM1;30/06/1997;24:00;20,40;R
5515;TM1;31/07/1997;24:00;23,50;R
5515;TM1;30/09/1997;24:00;21,70;R
5515;TM1;31/10/1997;24:00;17,90;R
5515;TM1;30/11/1997;24:00;11,30;R
5515;TM1;31/12/1997;24:00;8,50;R
5515;TM1;31/01/1998;24:00;8,00;R
5515;TM1;28/02/1998;24:00;10,80;R
5515;TM1;31/03/1998;24:00;13,70;R
5515;TM1;30/04/1998;24:00;12,10;R
5515;TM1;31/05/1998;24:00;15,80;R
5515;TM1;30/06/1998;24:00;23,30;R
5515;TM1;31/07/1998;24:00;26,60;R
5515;TM1;30/09/1998;24:00;21,20;R
5515;TM1;31/10/1998;24:00;15,80;R
5515;TM1;30/11/1998;24:00;11,50;R
5515;TM1;31/12/1998;24:00;7,50;R
5515;TM1;31/01/1999;24:00;7,10;R
5515;TM1;28/02/1999;24:00;7,70;R
5515;TM1;31/03/1999;24:00;11,40;R
5515;TM1;30/04/1999;24:00;15,10;R
5515;TM1;31/05/1999;24:00;19,70;R
5515;TM1;30/06/1999;24:00;23,30;R
5515;TM1;31/07/1999;24:00;26,70;R
5515;TM1;30/09/1999;24:00;20,90;R
5515;TM1;31/10/1999;24:00;17,10;R
5515;TM1;30/11/1999;24:00;9,20;R
5515;TM1;31/12/1999;24:00;7,60;R
5515;TM1;31/01/2000;24:00;6,10;R
5515;TM1;29/02/2000;24:00;12,10;R
5515;TM1;31/03/2000;24:00;12,70;R
5515;TM1;30/04/2000;24:00;11,60;R
5515;TM1;31/05/2000;24:00;18,50;R
5515;TM1;30/06/2000;24:00;24,00;R
5515;TM1;31/07/2000;24:00;26,20;R
5515;TM1;30/09/2000;24:00;21,90;R
5515;TM1;31/10/2000;24:00;15,30;R
5515;TM1;30/11/2000;24:00;9,60;R
5515;TM1;31/12/2000;24:00;11,80;I
5515;TM1;31/01/2001;24:00;8,50;R
5515;TM1;28/02/2001;24:00;9,20;R
5515;TM1;31/03/2001;24:00;13,10;R
5515;TM1;30/04/2001;24:00;15,10;R
5515;TM1;31/05/2001;24:00;17,20;R
5515;TM1;30/06/2001;24:00;24,80;R
5515;TM1;31/07/2001;24:00;25,50;R
5515;TM1;30/09/2001;24:00;21,50;R
5515;TM1;31/10/2001;24:00;18,10;R
5515;TM1;30/11/2001;24:00;9,40;R
5515;TM1;31/12/2001;24:00;7,70;R
5515;TM1;31/01/2002;24:00;8,60;R
5515;TM1;28/02/2002;24:00;10,70;R
5515;TM1;31/03/2002;24:00;12,10;R
5515;TM1;30/04/2002;24:00;13,40;R
5515;TM1;31/05/2002;24:00;16,80;R
5515;TM1;30/06/2002;24:00;24,20;R
5515;TM1;31/07/2002;24:00;25,60;R
5515;TM1;30/09/2002;24:00;20,60;R
5515;TM1;31/10/2002;24:00;17,00;R
5515;TM1;30/11/2002;24:00;11,70;R
5515;TM1;31/12/2002;24:00;12,70;I
5515;TM1;31/01/2003;24:00;6,50;R
5515;TM1;28/02/2003;24:00;7,80;R
5515;TM1;31/03/2003;24:00;12,60;R
5515;TM1;30/04/2003;24:00;13,60;R
5515;TM1;31/05/2003;24:00;19,20;R
5515;TM1;30/06/2003;24:00;25,00;I
5515;TM1;31/07/2003;24:00;26,90;R
5515;TM1;30/09/2003;24:00;22,00;R
5515;TM1;31/10/2003;24:00;15,80;R
5515;TM1;30/11/2003;24:00;11,30;R
5515;TM1;31/12/2003;24:00;10,50;I
5515;TM1;31/01/2004;24:00;8,80;R
5515;TM1;29/02/2004;24:00;9,70;R
5515;TM1;31/03/2004;24:00;10,70;R
5515;TM1;30/04/2004;24:00;13,10;R
5515;TM1;31/05/2004;24:00;14,70;R
5515;TM1;30/06/2004;24:00;24,70;R
5515;TM1;31/07/2004;24:00;27,00;R
5515;TM1;30/09/2004;24:00;21,70;I
5515;TM1;31/10/2004;24:00;20,00;I
5515;TM1;30/11/2004;24:00;10,80;R
5515;TM1;31/12/2004;24:00;10,20;I
5515;TM1;31/01/2005;24:00;6,20;I
5515;TM1;31/03/2005;24:00;12,60;I
5515;TM1;30/04/2005;24:00;18,10;I
5515;TM1;31/05/2005;24:00;18,50;I
5515;TM1;30/06/2005;24:00;24,00;I
5515;TM1;31/07/2005;24:00;26,20;I
5515;TM1;30/09/2005;24:00;18,40;I
5515;TM1;31/10/2005;24:00;18,60;I
5515;TM1;30/11/2005;24:00;8,40;I
5515;TM1;31/12/2005;24:00;9,70;I
5515X;PM1;31/12/2009;24:00;211,60;R
5515X;PM1;28/02/2010;24:00;152,80;R
5515X;PM1;31/03/2010;24:00;79,20;R
5515X;PM1;30/04/2010;24:00;23,20;R
5515X;PM1;31/05/2010;24:00;18,80;R
5515X;PM1;30/06/2010;24:00;27,00;R
5515X;PM1;31/07/2010;24:00;0,60;R
5515X;PM1;31/08/2010;24:00;18,20;R
5515X;PM1;30/09/2010;24:00;22,60;R
5515X;PM1;31/10/2010;24:00;52,60;R
5515X;PM1;30/11/2010;24:00;74,20;R
5515X;PM1;31/12/2010;24:00;146,80;R
5515X;PM1;31/01/2011;24:00;42,20;R
5515X;PM1;28/02/2011;24:00;54,80;R
5515X;PM1;31/03/2011;24:00;37,80;R
5515X;PM1;30/04/2011;24:00;54,80;R
5515X;PM1;31/05/2011;24:00;76,20;R
5515X;PM1;30/06/2011;24:00;19,00;R
5515X;PM1;31/07/2011;24:00;0,00;R
5515X;PM1;31/08/2011;24:00;0,60;R
5515X;PM1;30/09/2011;24:00;1,60;R
5515X;PM1;31/10/2011;24:00;29,00;R
5515X;PM1;30/11/2011;24:00;79,80;R
5515X;PM1;31/12/2011;24:00;8,40;R
5515X;PM1;31/01/2012;24:00;16,80;R
5515X;PM1;29/02/2012;24:00;4,20;R
5515X;PM1;31/03/2012;24:00;10,40;R
5515X;PM1;30/04/2012;24:00;70,00;R
5515X;PM1;31/05/2012;24:00;24,20;R
5515X;PM1;30/06/2012;24:00;0,00;R
5515X;PM1;31/07/2012;24:00;0,00;R
5515X;PM1;31/08/2012;24:00;0,00;R
5515X;PM1;30/09/2012;24:00;48,40;R
5515X;PM1;31/10/2012;24:00;116,40;R
5515X;PM1;30/11/2012;24:00;143,80;R
5515X;PM1;31/12/2012;24:00;19,40;R
5515X;PM1;31/01/2013;24:00;80,60;R
5515X;PM1;28/02/2013;24:00;60,00;R
5515X;PM1;31/03/2013;24:00;192,40;R
5515X;PM1;30/04/2013;24:00;56,40;R
5515X;PM1;31/05/2013;24:00;31,80;R
5515X;PM1;31/07/2013;24:00;0,20;R
5515X;PM1;31/08/2013;24:00;7,60;R
5515X;PM1;30/09/2013;24:00;29,20;R
5515X;PM1;31/10/2013;24:00;13,80;R
5515X;PM1;30/11/2013;24:00;15,80;R
5515X;PM1;31/12/2013;24:00;61,40;R
5515X;PM1;31/01/2014;24:00;57,80;R
5515X;PM1;28/02/2014;24:00;79,40;R
5515X;PM1;31/03/2014;24:00;37,40;R
5515X;PM1;30/04/2014;24:00;38,00;R
5515X;PM1;31/05/2014;24:00;19,40;R
5515X;PM1;30/06/2014;24:00;34,40;R
5515X;PM1;31/07/2014;24:00;0,00;R
5515X;PM1;31/08/2014;24:00;0,00;R
5515X;PM1;30/09/2014;24:00;16,00;R
5515X;PM1;31/10/2014;24:00;51,40;R
5515X;PM1;30/11/2014;24:00;85,50;R
5515X;PM1;31/12/2014;24:00;6,80;R
5515X;PM1;31/01/2015;24:00;62,00;R
5515X;PM1;28/02/2015;24:00;28,40;R
5515X;PM1;31/03/2015;24:00;29,40;R
5515X;PM1;30/04/2015;24:00;48,20;R
5515X;PM1;31/05/2015;24:00;2,40;R
5515X;PM1;30/06/2015;24:00;1,40;R
5515X;PM1;31/07/2015;24:00;0,00;R
5515X;PM1;31/08/2015;24:00;1,80;R
5515X;PM1;30/09/2015;24:00;67,00;R
5515X;PM1;31/10/2015;24:00;52,00;R
5515X;PM1;30/11/2015;24:00;22,20;R
5515X;PM1;31/12/2015;24:00;0,40;R
5515X;PM1;31/01/2016;24:00;28,00;R
5515X;PM1;29/02/2016;24:00;67,20;R
5515X;PM1;31/03/2016;24:00;19,20;R
5515X;PM1;30/04/2016;24:00;71,80;R
5515X;PM1;31/05/2016;24:00;51,00;R
5515X;PM1;30/06/2016;24:00;0,00;R
5515X;PM1;31/07/2016;24:00;0,20;R
5515X;TM1;28/02/2010;24:00;8,60;R
5515X;TM1;31/03/2010;24:00;10,50;R
5515X;TM1;30/04/2010;24:00;15,10;R
5515X;TM1;31/05/2010;24:00;17,10;R
5515X;TM1;30/06/2010;24:00;21,70;R
5515X;TM1;31/07/2010;24:00;28,00;R
5515X;TM1;31/08/2010;24:00;27,40;R
5515X;TM1;30/09/2010;24:00;21,80;R
5515X;TM1;31/10/2010;24:00;15,50;R
5515X;TM1;30/11/2010;24:00;9,80;R
5515X;TM1;31/12/2010;24:00;9,10;R
5515X;TM1;31/01/2011;24:00;7,90;R
5515X;TM1;28/02/2011;24:00;8,60;R
5515X;TM1;31/03/2011;24:00;10,50;R
5515X;TM1;30/04/2011;24:00;16,30;R
5515X;TM1;31/05/2011;24:00;18,40;R
5515X;TM1;30/06/2011;24:00;23,30;R
5515X;TM1;31/07/2011;24:00;26,10;R
5515X;TM1;31/08/2011;24:00;26,70;R
5515X;TM1;30/09/2011;24:00;22,40;R
5515X;TM1;31/10/2011;24:00;17,60;R
5515X;TM1;30/11/2011;24:00;11,10;R
5515X;TM1;31/12/2011;24:00;7,70;R
5515X;TM1;31/01/2012;24:00;7,40;R
5515X;TM1;29/02/2012;24:00;5,90;R
5515X;TM1;31/03/2012;24:00;11,60;R
5515X;TM1;30/04/2012;24:00;11,50;R
5515X;TM1;31/05/2012;24:00;19,80;R
5515X;TM1;30/06/2012;24:00;25,30;R
5515X;TM1;31/07/2012;24:00;26,60;R
5515X;TM1;31/08/2012;24:00;28,10;R
5515X;TM1;30/09/2012;24:00;22,00;R
5515X;TM1;31/10/2012;24:00;16,20;R
5515X;TM1;30/11/2012;24:00;10,80;R
5515X;TM1;31/12/2012;24:00;8,20;R
5515X;TM1;31/01/2013;24:00;7,10;R
5515X;TM1;28/02/2013;24:00;7,10;R
5515X;TM1;31/03/2013;24:00;9,90;R
5515X;TM1;30/04/2013;24:00;13,70;R
5515X;TM1;31/05/2013;24:00;15,80;R
5515X;TM1;30/06/2013;24:00;21,50;R
5515X;TM1;31/07/2013;24:00;25,90;R
5515X;TM1;31/08/2013;24:00;26,70;R
5515X;TM1;30/09/2013;24:00;21,40;R
5515X;TM1;31/10/2013;24:00;18,30;R
5515X;TM1;30/11/2013;24:00;9,60;R
5515X;TM1;31/12/2013;24:00;7,50;R
5515X;TM1;31/01/2014;24:00;8,00;R
5515X;TM1;28/02/2014;24:00;8,20;R
5515X;TM1;31/03/2014;24:00;10,90;R
5515X;TM1;30/04/2014;24:00;16,20;R
5515X;TM1;31/05/2014;24:00;19,00;R
5515X;TM1;30/06/2014;24:00;21,80;R
5515X;TM1;31/07/2014;24:00;25,40;R
5515X;TM1;31/08/2014;24:00;25,80;R
5515X;TM1;30/09/2014;24:00;21,80;R
5515X;TM1;31/10/2014;24:00;18,40;R
5515X;TM1;30/11/2014;24:00;12,00;R
5515X;TM1;28/02/2015;24:00;6,50;R
5515X;TM1;31/03/2015;24:00;12,10;R
5515X;TM1;30/04/2015;24:00;15,40;R
5515X;TM1;31/05/2015;24:00;20,70;R
5515X;TM1;30/06/2015;24:00;23,00;R
5515X;TM1;31/07/2015;24:00;29,60;R
5515X;TM1;31/08/2015;24:00;26,40;R
5515X;TM1;30/09/2015;24:00;20,70;R
5515X;TM1;31/10/2015;24:00;16,60;R
5515X;TM1;30/11/2015;24:00;12,10;R
5515X;TM1;31/12/2015;24:00;10,70;R
5515X;TM1;31/01/2016;24:00;9,40;R
5515X;TM1;29/02/2016;24:00;8,60;R
5515X;TM1;31/03/2016;24:00;9,80;R
5515X;TM1;30/04/2016;24:00;13,90;R
5515X;TM1;31/05/2016;24:00;16,90;R
5515X;TM1;30/06/2016;24:00;24,00;R
5515X;TM1;31/07/2016;24:00;27,90;R
5515X;TM1;31/08/2016;24:00;26,60;R
